step-5_redundant-conformer-elimination/rh-hydrogenation-enamides_binap-b_s1_5r_cs_re.log,step-5_redundant-conformer-elimination/rh-hydrogenation-enamides_binap-b_s1_5s_cs_re.log,465.7839,501.7892,801615.764754,1.24748045631e-06,-99.9997505042,33.6998842271
step-5_redundant-conformer-elimination/rh-hydrogenation-enamides_binap_s1_5r_cs_re.log,step-5_redundant-conformer-elimination/rh-hydrogenation-enamides_binap_s1_5s_cs_re.log,459.6092,472.6398,114.45474267,0.00873707787615,-98.2677194944,11.7506973392
